CODIGO	MUNICIPIO	ENDERECO	COORD_GEO_LAT_GRAU	COORD_GEO_LONG_GRAU	Altitude	RECURSO_HIDRICO	DATA_COLETA	ANO_COLETA	Alcalinidade	Condutividade	DBO	IQA_DBO	DQO	Escherichia coli	Fosfato orto	Fósforo total	IQA_Ptot	Nitrato	Nitrito	Nitrogênio orgânico	Nitrogênio amoniacal	Nitrogênio Kjeldahl	Nitrogênio total	IQA_NitroTot	Oxigênio dissolvido	%sat OD	IQA_OD	pH	IQA_pH	SDT	SST	Temperatura água	Temperatura ar	Transparência água	Turbidez	IQA_Turb	Vazao rio	Vazao	Coliformes termotol	IQA_coli	Sólidos totais	IQA_Sól_Tot	IQA_^OD	IQA_^temp_agua	IQA_^coli	IQA_^pH	IQA_^DBO	IQA_^NitroTot	IQA_^Ptot	IQA_^Turb	IQA_^Sól_Tot	IQA	latitude_corrigida	longitude_corrigida
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	09/03/1998	1998		133,00	3,000	69,06	34	128,00		0,378	37,08					4,370	4,370	70,14	0,500	6,567	5,59	4,50	14,90			30,00		0,4	43,00	42,32			160,00	35,53	100	85,47	1,340	1,580	1,708	1,383	1,116	1,530	1,435	1,349	1,427	23,602	-29,967144	-51,1840353
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	05/02/1998	1998		55,00	5,000	53,97	26	240,00		0,068	82,53								7,800	96,305	97,43	5,20	30,34			26,50			41,00	43,72			300,00	29,99	57	85,68	2,178	1,580	1,665	1,506	1,175		1,555	1,353	1,428	0,000	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	15/09/1998	1998			2,000	78,12	37	1360,00	0,040	0,106	74,17			1,090	0,180	1,270	1,270	90,12				5,50	40,03			17,00	16,00		147,00	5,00			1700,00	17,47	149	80,33		1,580	1,536	1,557	1,072	1,568	1,538	1,137	1,420	0,000	-29,9338548	-50,6005399
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	05/02/1998	1998		60,00	6,000	48,15	30	136,00		0,068	82,53								8,000	99,387	99,55	6,00	60,27			26,80		35	50,00	37,78			170,00	34,97	60	85,79	2,186	1,580	1,704	1,635	1,196		1,555	1,337	1,428	0,000	-29,9507487	-50,9341363
87398950	GRAVATAI - RS	A PE NO TREVO, NA PONTE VELHA OU DE BARCO VINDO DA PRAINHA	-51,0006352	-29,9505472	7	RIO GRAVATAI	05/02/1998	1998			6,000	48,15	30	12800,00		0,074	81,10								4,400	55,046	51,12	6,40	76,96			27,20			55,00	34,84			16000,00	7,37	69	86,02	1,952	1,580	1,349	1,684	1,196		1,552	1,329	1,428	0,000	-29,9505472	-51,0006352
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	10/11/1998	1998		260,00			48	1280,00	0,741	0,872	18,90			2,530	7,020	9,550	9,550	49,88	0,600	6,900	5,74	6,80	87,72			22,60	22,00	0,2	112,00	5,00			1600,00	17,84	191	75,09	1,346	1,580	1,541	1,711		1,478	1,342	1,137	1,413	0,000	-29,9505453	-51,1173349
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	05/02/1998	1998		88,00	2,000	78,12	29	24,00		0,171	61,79								2,200	27,429	18,70	5,90	55,81			27,00		0,25	52,00	36,58			30,00	52,92	105	85,18	1,645	1,580	1,814	1,620	1,072		1,510	1,334	1,427	0,000	-29,9505453	-51,1173349
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	10/11/1998	1998		310,00	21,000	10,02	74	192,00	1,100	1,300	11,05			3,060	9,840	12,900	12,900	42,82				6,80	87,72			23,00	22,00	0,15	129,00	5,00			240,00	31,89	208	72,72		1,580	1,681	1,711	1,356	1,456	1,272	1,137	1,409	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	13/05/1998	1998		230,00			50	1280,00	0,395	0,654	25,71			4,890	5,410	10,300	10,300	48,02	0,400	4,286	4,61	6,20	69,80			19,00	20,50	0,1	199,00	5,00			1600,00	17,84	245	67,57	1,297	1,580	1,541	1,664		1,473	1,384	1,137	1,401	0,000	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	15/12/1998	1998		102,00			48	336,00	0,860	1,090	13,98			2,550	8,150	10,700	10,700	47,14	0,100	1,265	3,44	6,90	89,76			27,80	31,00	0,25	33,00	49,77			420,00	27,24	187	75,65	1,234	1,580	1,642	1,715		1,470	1,302	1,367	1,414	0,000	-29,950645	-51,1340348
87409900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ, EM CANOAS	-51,1840353	-29,967144	9	RIO GRAVATAI	05/02/1998	1998		111,00	2,000	78,12	32	128,00		0,278	45,75								0,400	5,012	4,91	6,00	60,27			27,30		0,25	52,00	36,58			160,00	35,53	120	84,00	1,311	1,580	1,708	1,635	1,072		1,466	1,334	1,425	0,000	-29,967144	-51,1840353
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	13/04/1999	1999		90,40	1,000	88,37	36	80,00	0,040	0,071	81,77			0,720	0,170	0,890	0,890	92,97	6,900	78,533	84,92	7,90	89,33			22,10	24,20		31,00	51,41			100,00	40,03	90	85,88	2,128	1,580	1,739	1,714	1,000	1,573	1,553	1,371	1,428	47,946	-29,9338548	-50,6005399
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	16/11/1999	1999		75,00	3,000	69,06	39	40,00	0,150	0,233	51,91			0,830	0,970	1,800	1,800	86,29	6,900	81,164	87,08	6,00	60,27			23,80	31,00	0,2	61,00	31,61			50,00	47,21	87	85,96	2,137	1,580	1,783	1,635	1,116	1,562	1,484	1,318	1,428	47,944	-29,9505453	-51,1173349
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	13/07/1999	1999		39,80	1,000	88,37	27	160,00		0,010	97,13			0,540	0,180	0,720	0,720	94,28	8,900	90,347	93,27	6,40	76,96			16,40	20,00		31,00	51,41			200,00	33,50	63	85,89	2,162	1,580	1,693	1,684	1,000	1,576	1,580	1,371	1,428	47,469	-29,9838519	-50,7507395
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	13/07/1999	1999		44,40	1,000	88,37	31	80,00	0,020	0,048	87,30			0,870	0,200	1,070	1,070	91,61	7,700	80,512	86,59	6,30	73,63			17,80	24,90	0,5	37,00	46,64			100,00	40,03	70	86,04	2,135	1,580	1,739	1,675	1,000	1,571	1,564	1,360	1,428	46,882	-29,9507487	-50,9341363
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	13/10/1999	1999		51,00	1,000	88,37	34	160,00	0,024	0,037	90,11			0,600	0,130	0,730	0,730	94,20	8,200	86,074	90,24	6,60	82,86			18,00	19,00		39,00	45,16			200,00	33,50	67	85,99	2,150	1,580	1,693	1,699	1,000	1,575	1,568	1,356	1,428	46,779	-29,9838519	-50,7507395
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	18/02/1999	1999		255,00	11,000	29,03	42	72,00	0,477	0,757	22,26			2,280	5,620	7,900	7,900	54,56	6,200	77,574	84,03	7,20	92,37			27,20	31,20	0,15	95,00	18,22			90,00	41,08	216	71,61	2,124	1,580	1,746	1,721	1,271	1,492	1,364	1,261	1,407	46,294	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	15/06/1999	1999		74,80	3,000	69,06	37	16,00	0,196	0,264	47,58			0,740	0,880	1,620	1,620	87,57	10,200	96,151	97,32	5,50	40,03			13,00	20,30	0,2	88,00	20,41			20,00	57,71	115	84,45	2,178	1,580	1,837	1,557	1,116	1,564	1,471	1,273	1,426	45,891	-29,950645	-51,1340348
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	13/07/1999	1999		84,40	5,000	53,97	34	43,20	0,209	0,314	41,35			0,790	1,640	2,430	2,430	81,96	4,900	50,388	42,85	6,40	76,96			17,00	23,00	0,3	41,00	43,72			54,00	46,38	91	85,85	1,894	1,580	1,778	1,684	1,175	1,554	1,451	1,353	1,428	45,840	-29,950645	-51,1340348
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	15/06/1999	1999		58,60	2,000	78,12	34	8,00	0,147	0,214	54,76			0,870	0,460	1,330	1,330	89,68	10,300	96,875	97,82	5,30	33,36			12,90	23,00	0,2	80,00	23,24			10,00	66,50	101	85,42	2,180	1,580	1,877	1,523	1,072	1,568	1,492	1,286	1,427	45,319	-29,9505453	-51,1173349
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	16/11/1999	1999		53,00	1,000	88,37	35	160,00	0,020	0,020	94,44			0,640	0,110	0,750	0,750	94,05	9,100	102,641	98,36	5,90	55,81			21,60	25,00		44,00	41,64			200,00	33,50	65	85,94	2,182	1,580	1,693	1,620	1,000	1,575	1,576	1,348	1,428	45,181	-29,9838519	-50,7507395
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	13/07/1999	1999		73,80	3,000	69,06	33	32,00	0,146	0,211	55,22			1,090	0,890	1,980	1,980	85,02	5,000	51,092	44,10	6,20	69,80			16,70	24,60	0,4	41,00	43,72			40,00	49,66	85	86,00	1,904	1,580	1,796	1,664	1,116	1,559	1,494	1,353	1,428	45,163	-29,9505453	-51,1173349
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	14/09/1999	1999		51,10	1,000	88,37	34	320,00		0,028	92,34			0,520	0,120	0,640	0,640	94,90	7,200	89,427	92,62	6,20	69,80			26,80	24,90		35,00	48,18			400,00	27,63	74	86,08	2,159	1,580	1,645	1,664	1,000	1,577	1,572	1,363	1,428	45,098	-29,9838519	-50,7507395
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	16/11/1999	1999		54,00	1,000	88,37	39	80,00	0,020	0,069	82,20			0,750	0,160	0,910	0,910	92,82	9,300	110,823	94,18	6,30	73,63			24,50	29,00	0,2	77,00	24,39			100,00	40,03	89	85,91	2,166	1,580	1,739	1,675	1,000	1,573	1,554	1,291	1,428	44,936	-29,9507487	-50,9341363
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	11/05/1999	1999		54,00	1,000	88,37	25	800,00	0,030	0,045	88,14			0,920	0,100	1,020	1,020	91,99	7,300	79,747	85,98	6,80	87,72			20,00	26,00		14,00	70,19			1000,00	20,87	89	85,91	2,132	1,580	1,577	1,711	1,000	1,572	1,565	1,405	1,428	44,864	-29,9338548	-50,6005399
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	10/08/1999	1999		82,10	1,000	88,37	29	160,00	0,050	0,085	78,77			0,590	0,100	0,690	0,690	94,51	8,900	83,638	88,68	6,40	76,96			12,90	14,00		60,00	32,13			200,00	33,50	94	85,74	2,144	1,580	1,693	1,684	1,000	1,576	1,548	1,320	1,428	44,391	-29,9338548	-50,6005399
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	14/09/1999	1999		88,50	3,000	69,06	41	10,40	0,127	0,198	57,28			1,050	0,790	1,840	1,840	86,00	4,600	49,494	41,30	6,30	73,63			19,20	20,00	0,2	80,00	23,24			13,00	63,04	133	82,58	1,882	1,580	1,862	1,675	1,116	1,561	1,499	1,286	1,423	44,357	-29,9505453	-51,1173349
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	11/05/1999	1999		67,50	1,000	88,37	45	80,00	0,050	0,081	79,50			1,180	0,220	1,400	1,400	89,16	7,100	77,009	83,47	6,30	73,63			19,60	26,10	0,4	65,00	29,63			100,00	40,03	109	84,92	2,122	1,580	1,739	1,675	1,000	1,567	1,549	1,311	1,427	44,344	-29,9507487	-50,9341363
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	15/06/1999	1999		67,00	1,000	88,37	30	80,00	0,040	0,078	80,26			0,630	0,150	0,780	0,780	93,81	7,300	69,687	74,69	6,10	64,94			13,60	16,00		59,00	32,66			100,00	40,03	85	86,00	2,082	1,580	1,739	1,650	1,000	1,575	1,550	1,322	1,428	43,504	-29,9338548	-50,6005399
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	10/08/1999	1999		28,80	1,000	88,37	26	200,00		0,028	92,34			0,500	0,120	0,620	0,620	95,05	12,100	111,987	93,51	5,90	55,81			12,20	15,40		31,00	51,41			250,00	31,54	337	54,77	2,163	1,580	1,678	1,620	1,000	1,577	1,572	1,371	1,377	43,496	-29,9838519	-50,7507395
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	16/11/1999	1999		85,00	4,000	61,05	47	128,00	0,272	0,374	37,27			1,810	0,910	2,720	2,720	80,04	5,500	64,696	67,33	6,20	69,80			23,80	31,00	0,2	75,00	25,20			160,00	35,53	119	84,10	2,046	1,580	1,708	1,664	1,149	1,550	1,436	1,295	1,426	43,359	-29,950645	-51,1340348
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	15/06/1999	1999		43,50	2,000	78,12	31	160,00	0,040	0,068	82,55			0,750	0,160	0,910	0,910	92,82	9,700	90,411	93,32	5,20	30,34			12,50	21,30	0,3	57,00	33,73			200,00	33,50	79	86,07	2,162	1,580	1,693	1,506	1,072	1,573	1,555	1,325	1,428	43,224	-29,9507487	-50,9341363
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	10/08/1999	1999		64,70	4,000	61,05	35	600,00	0,131	0,181	60,08			0,510	1,130	1,640	1,640	87,43	5,500	53,956	49,20	6,50	80,04			14,80	26,50	0,3	47,00	39,67			750,00	22,87	93	85,78	1,939	1,580	1,599	1,692	1,149	1,564	1,506	1,342	1,428	42,988	-29,950645	-51,1340348
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	10/08/1999	1999		58,40	2,000	78,12	35	472,00	0,104	0,168	62,31			0,590	0,830	1,420	1,420	89,02	5,800	56,899	54,37	6,40	76,96			14,80	26,00	0,3	47,00	39,67			590,00	24,62	89	85,91	1,972	1,580	1,617	1,684	1,072	1,567	1,512	1,342	1,428	41,288	-29,9505453	-51,1173349
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	15/06/1999	1999		38,60	1,000	88,37	25	416,00	0,011	0,025	93,23			0,510	0,100	0,610	0,610	95,13	9,600	89,660	92,79	5,30	33,36			12,60	17,80		32,00	50,58			520,00	25,58	52	85,44	2,160	1,580	1,626	1,523	1,000	1,577	1,574	1,369	1,427	40,995	-29,9838519	-50,7507395
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	11/05/1999	1999		57,20	1,000	88,37	56,4	160,00	0,068	0,108	73,76			1,050	0,170	1,220	1,220	90,49	5,400	55,982	52,77	6,00	60,27			17,40	21,30		64,00	30,11			200,00	33,50	96	85,66	1,962	1,580	1,693	1,635	1,000	1,569	1,537	1,313	1,428	38,833	-29,9838519	-50,7507395
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	13/10/1999	1999		57,60	1,000	88,37	35	320,00	0,030	0,089	77,80			0,880	0,130	1,010	1,010	92,06	8,600	92,905	95,07	6,50	80,04			19,40	18,50	0,2	101,00	5,00			400,00	27,63	112	84,69	2,169	1,580	1,645	1,692	1,000	1,572	1,546	1,137	1,426	37,599	-29,9507487	-50,9341363
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	13/04/1999	1999		121,60	4,000	61,05	57	36,80	0,179	0,281	45,37			1,470	1,300	2,770	2,770	79,72	2,900	33,034	23,55	5,80	51,56			22,10	21,90	0,2	68,00	28,22			46,00	48,12	134	82,46	1,711	1,580	1,788	1,605	1,149	1,549	1,464	1,306	1,423	37,593	-29,9505453	-51,1173349
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	14/12/1999	1999		72,70	1,000	88,37	44	160,00	0,050	0,102	75,01			1,270	0,130	1,400	1,400	89,16	6,300	77,431	83,89	6,70	85,42			26,20	27,00	0,1	218,00	5,00			200,00	33,50	188	75,51	2,123	1,580	1,693	1,705	1,000	1,567	1,540	1,137	1,413	37,576	-29,9507487	-50,9341363
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	13/04/1999	1999		81,70	2,000	78,12	64	80,00	0,050	0,114	72,52			1,270	0,340	1,610	1,610	87,64	4,300	49,827	41,71	5,30	33,36			23,00	21,50	0,25	74,00	25,61			100,00	40,03	124	83,60	1,886	1,580	1,739	1,523	1,072	1,564	1,535	1,296	1,425	37,508	-29,9507487	-50,9341363
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	16/11/1999	1999		68,00	1,000	88,37	36	2000,00	0,070	0,135	68,37			0,500	0,910	1,410	1,410	89,09	10,300	109,169	95,10	6,00	60,27			18,50	21,00		87,00	20,74			2500,00	15,25	106	85,12	2,169	1,580	1,505	1,635	1,000	1,567	1,526	1,275	1,427	36,666	-29,9338548	-50,6005399
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	16/03/1999	1999		72,60	1,000	88,37	38	400,00	0,066	0,114	72,52			0,930	0,140	1,070	1,070	91,61	8,300	101,805	98,73	6,30	73,63			26,10	24,60		176,00	5,00			500,00	25,88	176	77,18	2,183	1,580	1,629	1,675	1,000	1,571	1,535	1,137	1,416	36,547	-29,9838519	-50,7507395
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	14/12/1999	1999		70,50	1,000	88,37	38	9600,00	0,026	0,089	77,80			0,800	0,110	0,910	0,910	92,82	7,800	90,704	93,53	6,80	87,72			23,20	22,60		77,00	24,39			12000,00	8,28	96	85,66	2,163	1,580	1,373	1,711	1,000	1,573	1,546	1,291	1,428	35,980	-29,9838519	-50,7507395
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	14/09/1999	1999		95,70	1,000	88,37	43	38,40	0,154	0,251	49,35			0,780	1,130	1,910	1,910	85,51	3,800	40,804	31,27	6,30	73,63			19,10	20,50	0,2	80,00	23,24			48,00	47,65	113	84,62	1,795	1,580	1,785	1,675	1,000	1,560	1,477	1,286	1,426	35,860	-29,950645	-51,1340348
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	18/02/1999	1999		226,00	5,000	53,97	32	32,00	0,330	0,464	33,21			0,500	5,060	5,560	5,560	64,04	1,700	21,535	14,21	6,30	73,63			27,90	30,50	0,3	48,00	39,03			40,00	49,66	172	77,73	1,570	1,580	1,796	1,675	1,175	1,516	1,419	1,341	1,417	35,833	-29,9505453	-51,1173349
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	10/08/1999	1999		35,90	1,000	88,37	35	7760,00	0,020	0,065	83,32			0,770	1,130	1,900	1,900	85,58	7,600	73,583	79,71	6,30	73,63			14,20	23,50	0,3	56,00	34,28			9700,00	9,03	81	86,06	2,105	1,580	1,391	1,675	1,000	1,560	1,556	1,327	1,428	35,663	-29,9507487	-50,9341363
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	13/01/1999	1999		21,00	1,000	88,37	38	400,00	0,020	0,045	88,14			0,700	0,180	0,880	0,880	93,05	2,800	33,154	23,66	6,70	85,42			24,20	25,00		44,00	41,64			500,00	25,88	93	85,78	1,712	1,580	1,629	1,705	1,000	1,574	1,565	1,348	1,428	35,611	-29,9338548	-50,6005399
87398980	GLORINHA - RS	A PE VINDO DE CARRO DA FAZENDA DE JUCA BARCELOS	-50,7507395	-29,9838519	8	RIO GRAVATAI	13/04/1999	1999		73,20	1,000	88,37	82	160,00	0,055	0,124	70,51			1,450	0,200	1,650	1,650	87,35	5,100	56,080	52,94	5,30	33,36			20,30	23,00		83,00	22,13			200,00	33,50	118	84,19	1,964	1,580	1,693	1,523	1,000	1,564	1,530	1,281	1,426	34,980	-29,9838519	-50,7507395
87405500	CACHOEIRINHA - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ SUBINDO PARA CAHOEIRINHA	-51,1173349	-29,9505453	6	RIO GRAVATAI	13/10/1999	1999		126,20	4,000	61,05	41	57,60	0,306	0,393	36,38			1,490	2,650	4,140	4,140	71,42	4,200	45,008	35,93	6,30	73,63			19,00	19,00	0,1	143,00	5,00			72,00	43,35	151	80,66	1,838	1,580	1,760	1,675	1,149	1,532	1,432	1,137	1,421	34,899	-29,9505453	-51,1173349
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	16/03/1999	1999		71,20	2,000	78,12	43	4160,00	0,050	0,098	75,88			0,890	0,240	1,130	1,130	91,16	4,900	63,715	65,79	5,80	51,56			29,40	30,50	0,25	95,00	18,22			5200,00	11,58	121	83,91	2,037	1,580	1,444	1,605	1,072	1,570	1,542	1,261	1,425	34,802	-29,9507487	-50,9341363
87398500	SANTO ANTONIO DA PATRULHA - RS	A PE VINDO DA ESTRADA VELHA DE SANTO ANTONIO	-50,6005399	-29,9338548	13	ARROIO CHICOLUMA	14/12/1999	1999		109,00	2,000	78,12	47	720,00	0,080	0,187	59,08			1,520	0,080	1,600	1,600	87,71	7,100	82,981	88,30	5,50	40,03			23,50	24,50		153,00	5,00			900,00	21,59	150	80,17	2,142	1,580	1,585	1,557	1,072	1,564	1,504	1,137	1,420	34,014	-29,9338548	-50,6005399
87406900	CANOAS - RS, PORTO ALEGRE - RS	DE BARCO, VINDO DO CLUBE ALBATROZ EM DIRECAO A CACHOEIRINHA	-51,1340348	-29,950645	6	RIO - GRAVATAI	13/10/1999	1999		152,10	10,000	32,03	46	136,00	0,416	0,547	29,76			0,850	3,950	4,800	4,800	67,84	2,800	30,005	20,86	6,50	80,04			19,00	19,00	0,1	146,00	5,00			170,00	34,97	166	78,57	1,676	1,580	1,704	1,692	1,259	1,525	1,404	1,137	1,418	33,184	-29,950645	-51,1340348
87398900	GRAVATAI - RS	A PE VINDO DE CARRO PELA POLICIA RODOVIARIA DA FREE-WAY OU PELA RS-118	-50,9341363	-29,9507487	6	RIO GRAVATAI	13/01/1999	1999		82,10	1,000	88,37	42	80,00	0,060	0,134	68,56			0,970	0,180	1,150	1,150	91,01	4,500	56,304	53,33	5,80	51,56			27,20	28,80	0,2	190,00	5,00			100,00	40,03	251	66,74	1,966	1,580	1,739	1,605	1,000	1,570	1,526	1,137	1,399	33,072	-29,9507487	-50,9341363
